date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
26-dec-2016,0,8.3,0,-0.1,0,-2.6,0,0.8,1026.9,3.8,0,12,0,280,0,18,5.402,0.1,0.2,0,-0.7,-10,372
27-dec-2016,0,9.2,0,-1.1,0,-3.7,0,0,1034.1,4.1,0,7,0,130,0,12,4.574,0.4,0.6,0.4,0.4,-9.1,115
28-dec-2016,0,10.9,0,5.2,0,3.8,0,0,1031.2,4.1,0,8,0,140,0,12,6.15,0.3,0.4,0.7,0.7,-8.3,282
29-dec-2016,0,12,0,3.1,0,-0.9,0,0,1027.7,3.5,0,7,0,190,0,13,6.236,0.4,0.5,1.1,1.1,-7.6,172
30-dec-2016,0,13,0,7.8,0,4.2,0,0,1027.5,4.9,0,9,0,210,0,15,7.65,0.3,0.4,1.4,1.4,-6.9,226
31-dec-2016,0,10.6,0,7.8,0,5.5,0,2.4,1020.5,4.9,0,10,0,240,0,17,7.925,0.5,0.6,0,-0.5,-8.4,105
01-jan-2017,0,7.8,0,2.4,0,1.4,0,2.3,1019.3,10.3,0,16,0,0,0,27,5.655,0.4,0.4,0,-1.9,-9.9,349
02-jan-2017,0,5.8,0,-2.6,0,-2.1,0,0,1026.7,5.8,0,17,0,30,0,27,3.149,0.3,0.4,0.3,0.3,-9.1,396
03-jan-2017,0,3.9,0,-5.7,0,-7.7,0,0,1027,2.2,0,5,0,280,0,7,1.554,0,0.1,0.3,0.3,-8.7,406
04-jan-2017,0,6.1,0,-0.6,0,-6.2,0,0,1024.8,2.3,0,5,0,280,0,8,2.365,0.2,0.3,0.5,0.5,-8,227
05-jan-2017,0,8.8,0,4.8,0,1,0,1,1024.4,4.6,0,11,0,130,0,16,4.678,0.4,0.5,0,-0.1,-8.3,110
06-jan-2017,0,12.5,0,8.7,0,4.8,0,8.3,1024.7,2.9,0,7,0,110,0,13,7.162,0.4,0.5,0,-7.9,-10,76
07-jan-2017,0,11.7,0,5.8,0,7.3,0,5.6,1026.9,2.3,0,7,0,260,0,11,8.332,0.2,0.3,0,-5.4,-10,177
08-jan-2017,0,11.1,0,7.4,0,2.2,0,0.7,1023.7,3.6,0,11,0,170,0,17,8.035,0.4,0.5,0,-0.3,-9.8,110
09-jan-2017,0,10.6,0,6.1,0,4.9,0,2.6,1014.2,9.8,0,15,0,290,0,25,7.634,0.6,0.7,0,-2,-10,246
10-jan-2017,0,12.2,0,6,0,4.7,0,0.1,1009.2,12,0,19,0,290,0,33,7.286,0.7,0.8,0.6,0.6,-8.9,245
11-jan-2017,0,11.9,0,5.1,0,7.3,0,0.2,1010.8,12.1,0,20,0,270,0,36,7.503,0.8,0.9,1.2,1.2,-7.9,304
12-jan-2017,0,6.4,0,0.4,0,3,0,10.7,1005.8,7.3,0,15,0,290,0,29,5.165,0.5,0.6,0,-9.1,-10,206
13-jan-2017,0,5.4,0,0,0,-1.1,0,0.2,1013.6,5.9,0,10,0,280,0,16,3.106,0.3,0.4,0.1,0.1,-9.4,417
14-jan-2017,0,7.9,0,0.9,0,-2.3,0,0.5,1021.4,4.7,0,10,0,270,0,15,3.199,0.3,0.4,0,-0.1,-9.1,221
15-jan-2017,0,10.9,0,5.2,0,-0.2,0,0.1,1023.5,7.2,0,14,0,280,0,23,5.695,0.4,0.6,0.3,0.3,-8.3,263
16-jan-2017,0,10.7,0,7.7,0,6,0,0.4,1025.6,3.2,0,7,0,260,0,11,7.257,0.3,0.4,0.2,0.2,-8,232
17-jan-2017,0,9.2,0,7.7,0,4.6,0,0.3,1027.7,2.7,0,6,0,90,0,9,7.619,0.3,0.4,0.3,0.3,-7.6,132
18-jan-2017,0,9.4,0,6.7,0,6.3,0,0,1030.2,3.5,0,9,0,160,0,13,7.422,0.6,0.8,0.9,0.9,-6.6,101
19-jan-2017,0,9.1,0,2.1,0,-0.7,0,0,1030.1,2.8,0,8,0,100,0,11,6.088,0.2,0.4,1.1,1.1,-6.1,409
20-jan-2017,0,8.5,0,-1.5,0,-2,0,0,1025.5,4.1,0,11,0,100,0,17,4.855,0.2,0.3,1.3,1.3,-5.6,501
21-jan-2017,0,5.9,0,-1.9,0,-4.6,0,0,1019.3,2.1,0,7,0,80,0,11,3.407,0.3,0.5,1.6,1.6,-5,219
22-jan-2017,0,7,0,-1.6,0,-4.5,0,0,1017.7,2.2,0,5,0,100,0,8,3.528,0.3,0.4,1.8,1.8,-4.5,251
23-jan-2017,0,10.4,0,3.3,0,-1.7,0,0.5,1018,5.3,0,12,0,170,0,19,4.441,0.3,0.5,1.7,1.7,-4.4,475
24-jan-2017,0,10.8,0,8.8,0,2.8,0,4.8,1015.3,7.2,0,11,0,160,0,20,7.037,0.6,0.7,0,-2.6,-8.4,111
25-jan-2017,0,10.4,0,8.7,0,9,0,0,1010,14.2,0,20,0,150,0,35,7.801,1.1,1.4,1.1,1.1,-6.9,235
26-jan-2017,0,8.7,0,6.7,0,6.2,0,12.2,1000.3,17.5,0,25,0,140,0,37,6.634,1.3,1.7,0,-9.8,-10,84
27-jan-2017,0,9.8,0,4.4,0,5.5,0,12.2,995.8,6.5,0,18,0,130,0,27,7.047,0.4,0.6,0,-10,-10,433
28-jan-2017,0,7.8,0,-2.1,0,-5,0,0.3,1002.1,3.2,0,8,0,260,0,13,4.911,0.3,0.4,0,0,-9.5,502
29-jan-2017,0,10.1,0,0.2,0,-4.7,0,7,1000.8,4,0,7,0,110,0,11,5.019,0.4,0.5,0,-6.6,-10,175
30-jan-2017,0,11.7,0,7.5,0,4.8,0,10.7,997.5,7.8,0,13,0,150,0,21,7.767,0.4,0.6,0,-10,-10,123
31-jan-2017,0,11.8,0,4.9,0,4.8,0,4.6,998.4,2.4,0,6,0,170,0,8,8.329,0.3,0.4,0,-4.3,-10,362
01-feb-2017,0,11,0,4.8,0,0.7,0,10.3,989.3,10.1,0,21,0,130,0,33,7.329,0.4,0.6,0,-9.9,-10,253
02-feb-2017,0,11.8,0,6.7,0,6.1,0,14.8,970.5,13.9,0,22,0,140,0,36,8.895,0.7,1,0,-10,-10,242
03-feb-2017,0,8.1,0,-1.5,0,0.4,0,0.5,981.2,3.9,0,14,0,210,0,23,6.502,0.4,0.6,0,-0.1,-9.6,396
04-feb-2017,0,6.8,0,-2.9,0,-5.5,0,1.5,987.5,2.9,0,6,0,190,0,11,3.803,0.4,0.6,0,-1.1,-10,376
05-feb-2017,0,7.5,0,-4.2,0,-6.7,0,0.2,999.4,3.3,0,13,0,270,0,20,2.606,0.4,0.6,0.2,0.2,-9.3,605
06-feb-2017,0,13.2,0,0.6,0,-4.8,0,18.6,1001.9,9.1,0,21,0,140,0,31,4.896,0.6,0.9,0,-10,-10,226
07-feb-2017,0,7.4,0,-1.2,0,-2.5,0,0.3,1010.8,3.7,0,11,0,340,0,18,4.492,0.4,0.6,0.1,0.1,-9.4,452
08-feb-2017,0,9.1,0,-2.9,0,-5.7,0,0.5,1019.8,5,0,12,0,130,0,19,3.444,0.4,0.6,0,0,-9,528
09-feb-2017,0,8.5,0,3.6,0,-0.6,0,1.9,1016,11.8,0,17,0,130,0,26,5.546,1,1.3,0,-0.9,-9.5,233
10-feb-2017,0,4,0,1.1,0,0.9,0,0,1020.5,6.8,0,11,0,40,0,17,4.089,0.8,1.1,0.8,0.8,-8.2,275
11-feb-2017,0,5.2,0,1.1,0,-1.1,0,0,1023.8,8.6,0,17,0,20,0,28,3.332,0.9,1.2,1.8,1.8,-6.8,522
12-feb-2017,0,4.5,0,3.2,0,0.5,0,0.5,1016.2,11.4,0,15,0,70,0,27,3.598,0.8,1.1,2.1,2.1,-6.1,149
13-feb-2017,0,9.5,0,3.4,0,2.3,0,3.2,1008.4,15.1,0,20,0,90,0,32,5.044,1.2,1.6,0.1,0.1,-7.8,484
14-feb-2017,0,12.9,0,6.8,0,5.9,0,11.5,1009.5,10,0,17,0,80,0,27,7.29,0.9,1.2,0,-10,-10,669
15-feb-2017,0,11.3,0,1.7,0,6.5,0,7,1016.7,5.6,0,14,0,130,0,23,7.602,0.5,0.7,0,-6.5,-10,352
16-feb-2017,0,11.5,0,0.6,0,-2.5,0,0,1021.1,3.4,0,9,0,210,0,14,5.99,0.6,0.8,0.6,0.6,-8.9,311
17-feb-2017,0,11.4,0,8.3,0,4.7,0,11.7,1016.6,7.2,0,13,0,140,0,20,8.086,0.6,0.8,0,-10,-10,221
18-feb-2017,0,13,0,4.8,0,9.4,0,1.7,1014.9,4,0,10,0,160,0,15,9.165,0.6,0.9,0,-1.1,-10,524
19-feb-2017,0,13.6,0,7.2,0,1.6,0,1.1,1017,5.3,0,13,0,290,0,19,8.97,0.7,0.9,0,-0.4,-9.9,336
20-feb-2017,0,13.4,0,10.5,0,9.9,0,0.2,1016.2,7.4,0,13,0,270,0,20,10.05,0.8,1,0.6,0.6,-8.8,326
21-feb-2017,0,14.2,0,10.8,0,10.4,0,1.9,1009.8,8.2,0,16,0,240,0,25,10.578,1,1.3,0,-0.3,-9.3,519
22-feb-2017,0,14.4,0,10.8,0,10.2,0,1,999,9.2,0,15,0,260,0,24,10.525,1,1.3,0,0,-8.8,305
23-feb-2017,0,11.3,0,2.8,0,4.1,0,5.3,998.6,14.9,0,26,0,270,0,46,8.422,1,1.5,0,-4.3,-10,818
24-feb-2017,0,9.2,0,1.1,0,-1.4,0,1.1,1009.3,5.4,0,14,0,180,0,24,6.538,0.6,0.9,0,-0.5,-10,380
25-feb-2017,0,13.2,0,6.5,0,4.2,0,4.6,1001,8.2,0,16,0,180,0,28,8.554,0.9,1.2,0,-3.7,-10,333
26-feb-2017,0,12.3,0,3.3,0,4.2,0,5.1,993,10.6,0,22,0,190,0,43,8.34,1,1.5,0,-4.1,-10,663
27-feb-2017,0,6.9,0,-1.1,0,-0.3,0,1.1,982.2,5.6,0,14,0,290,0,22,6.229,0.8,1.1,0,-0.3,-9.8,902
28-feb-2017,0,9.3,0,-1.1,0,-4.5,0,2.8,987.6,9.8,0,21,0,290,0,42,5.008,1,1.5,0,-1.8,-10,1034
01-mar-2017,0,8.4,0,1.3,0,-0.6,0,3.3,993.7,6.6,0,19,0,250,0,34,5.167,0.8,1,0,-2.5,-10,430
02-mar-2017,0,9.6,0,-0.5,0,-3.3,0,5.8,999.4,6.2,0,17,0,240,0,28,4.751,0.8,1.1,0,-5,-10,395
03-mar-2017,0,8.7,0,5.1,0,3.6,0,34,985.2,4.9,0,11,0,90,0,16,6.296,0.6,0.8,0,-10,-10,264
04-mar-2017,0,9,0,3.8,0,3.3,0,4.2,979.9,9.8,0,19,0,280,0,31,6.376,1.1,1.6,0,-3.1,-10,645
05-mar-2017,0,9.1,0,0.6,0,1.7,0,6.3,986.1,9.2,0,22,0,260,0,40,5.943,1,1.5,0,-5.3,-10,834
06-mar-2017,0,8.4,0,0.9,0,-2.5,0,3.3,1002.5,7.3,0,22,0,270,0,34,5.601,0.9,1.3,0,-2.4,-10,852
07-mar-2017,0,12.2,0,1.1,0,-0.8,0,3.5,1006.8,5.8,0,11,0,130,0,17,5.99,0.6,0.9,0,-2.9,-10,316
08-mar-2017,0,12.4,0,7.6,0,5.6,0,0.7,1006,3.6,0,11,0,270,0,15,8.505,0.9,1.2,0.2,0.2,-9.3,582
09-mar-2017,0,12.6,0,4.9,0,1.6,0,0.4,1013,5.1,0,10,0,130,0,15,8.819,0.9,1.4,0.7,0.7,-8.3,852
10-mar-2017,0,10.7,0,9.9,0,8.7,0,1.3,1012.4,7.1,0,11,0,160,0,20,9.275,0.7,0.9,0.1,0.1,-8.5,199
11-mar-2017,0,16.1,0,8.5,0,8.8,0,3.3,1007.5,3.6,0,10,0,140,0,14,10.252,1.4,2,0,-1.7,-9.9,1104
12-mar-2017,0,10.9,0,4.6,0,2.8,0,3.1,1012.7,6.7,0,16,0,280,0,28,9.153,1.2,1.8,0,-1.9,-10,1126
13-mar-2017,0,16.2,0,6.4,0,2,0,0.1,1023.7,4.4,0,10,0,280,0,15,9.868,1.5,2,1.4,1.4,-8.1,1130
14-mar-2017,0,16.1,0,6.3,0,9.9,0,0.1,1026.9,5.4,0,13,0,260,0,19,11.08,1.5,2.1,2.7,2.7,-6.3,1166
15-mar-2017,0,12.8,0,4,0,2.1,0,0.5,1024.6,4.3,0,8,0,180,0,13,9.67,0.8,1.1,3,3,-5.7,518
16-mar-2017,0,11.8,0,0.9,0,6.8,0,0.7,1018,6.3,0,13,0,300,0,22,9.68,1,1.4,3.3,3.3,-5.1,752
17-mar-2017,0,12.1,0,0.1,0,-2.2,0,1.4,1012.4,9.2,0,17,0,260,0,29,7.797,0.8,1.1,2.6,2.6,-5.5,407
18-mar-2017,0,13.9,0,11,0,8.4,0,1.7,1006.4,11.7,0,17,0,260,0,29,10.355,1.4,1.9,2.3,2.3,-5.6,604
19-mar-2017,0,14.9,0,10.8,0,10.3,0,0,1001.4,9.1,0,16,0,260,0,24,10.783,1.4,1.9,3.7,3.7,-3.9,627
20-mar-2017,0,11.6,0,0.8,0,6.8,0,4.4,998.6,8.6,0,20,0,250,0,29,9.835,1.3,1.9,0.5,0.5,-6.8,1173
21-mar-2017,0,7,0,0.1,0,-2.6,0,4.9,998,5.5,0,12,0,210,0,19,6.821,1,1.4,0,-3.4,-10,688
22-mar-2017,0,7.2,0,0.4,0,-0.1,0,12.9,1001.4,9.3,0,16,0,350,0,26,5.563,1,1.4,0,-10,-10,381
23-mar-2017,0,11.4,0,4.4,0,0.3,0,0.2,1015,9.8,0,18,0,0,0,26,6.611,1.7,2.3,1.5,1.5,-8,942
24-mar-2017,0,14.2,0,2.1,0,0.7,0,0,1024.6,5.3,0,11,0,40,0,19,7.563,1.9,2.7,3.3,3.3,-5.7,1699
25-mar-2017,0,17.3,0,-0.6,0,-3.3,0,0,1023.9,3.3,0,10,0,30,0,14,8.259,2.1,2.9,5.4,5.4,-3.4,1763
26-mar-2017,0,15.8,0,2,0,-0.9,0,0,1017.2,6.1,0,14,0,110,0,23,8.502,2.4,3.3,7.7,7.7,-0.8,1710
27-mar-2017,0,13.9,0,5.2,0,0.9,0,0,1012.3,7.4,0,13,0,100,0,20,9.392,1.9,2.8,9.4,9.4,1.2,1694
28-mar-2017,0,13.3,0,7.8,0,5.9,0,1.9,1007.8,8,0,13,0,160,0,21,9.77,1.3,1.9,8.8,8.8,0.6,756
29-mar-2017,0,13.2,0,10.6,0,8.9,0,7.3,1005.6,8,0,12,0,150,0,21,10.712,0.9,1.2,2.3,2.3,-5.8,403
30-mar-2017,0,13,0,10.8,0,10.7,0,8.4,1000.5,8.2,0,13,0,160,0,20,11.128,1,1.4,0,-5.2,-10,438
31-mar-2017,0,13.7,0,8.2,0,6.1,0,2.1,995.5,6.8,0,15,0,180,0,21,10.885,1.5,2.1,0,-0.6,-10,975
01-apr-2017,0,12.9,0,3.7,0,3.9,0,0.2,1006,7.1,0,16,0,290,0,27,10.63,1.7,2.5,1.5,1.5,-8,1549
02-apr-2017,0,12,0,0.8,0,-1.6,0,0,1016.6,5.3,0,12,0,160,0,17,9.316,1.4,2,2.9,2.9,-6.2,1157
03-apr-2017,0,14.4,0,8.6,0,8.4,0,7.2,1014,11.2,0,16,0,280,0,30,10.285,1.3,1.8,0,-3.1,-10,592
04-apr-2017,0,11.9,0,6.5,0,4.8,0,0,1024.1,7.1,0,13,0,310,0,23,10.05,1.8,2.5,1.8,1.8,-7.7,1101
05-apr-2017,0,10.8,0,5.3,0,3.9,0,0,1030.2,3.7,0,8,0,310,0,15,9.61,1.2,1.6,3,3,-6.1,610
06-apr-2017,0,11.1,0,4,0,7,0,0,1027.1,1.9,0,4,0,270,0,6,10.06,1.2,1.6,4.1,4.1,-4.6,804
07-apr-2017,0,12.5,0,3.6,0,1,0,0,1021.7,4,0,9,0,170,0,14,10.523,1.9,2.7,6,6,-2.5,1658
08-apr-2017,0,14.7,0,3.1,0,0.9,0,0,1015.1,6.2,0,12,0,110,0,16,10.988,2,3,7.9,7.9,-0.3,1827
09-apr-2017,0,14.8,0,6.9,0,8.2,0,0.1,1016.4,6.1,0,11,0,270,0,18,11.75,1.7,2.3,9.4,9.4,1.3,1041
10-apr-2017,0,12.7,0,3,0,0.2,0,0,1024.5,5.2,0,11,0,300,0,17,10.667,1.9,2.7,11.1,11.1,3.2,1438
11-apr-2017,0,11.7,0,2.7,0,0.4,0,0,1023.5,5.2,0,10,0,280,0,16,9.9,1.5,2.1,12.4,12.4,4.7,982
12-apr-2017,0,13.3,0,7.8,0,6.8,0,0,1017.9,7.9,0,15,0,280,0,23,10.775,1.8,2.6,14.1,14.1,6.5,1177
13-apr-2017,0,14.1,0,7,0,6.3,0,0,1014.9,4.4,0,9,0,280,0,14,11.068,1.8,2.4,15.6,15.6,8.3,1058
14-apr-2017,0,14,0,6.8,0,3.5,0,1.5,1012.2,5.9,0,12,0,250,0,19,11.22,1.4,1.9,15.3,15.3,8.2,869
15-apr-2017,0,11.5,0,4.4,0,5.3,0,0,1016.9,5.5,0,12,0,290,0,19,10.855,1.6,2.3,16.7,16.7,9.8,1100
16-apr-2017,0,13.8,0,4.1,0,0.7,0,0.1,1019.1,6.3,0,14,0,290,0,23,10.318,1.5,2.1,17.9,17.9,11.2,873
17-apr-2017,0,12.5,0,7.2,0,6.5,0,0,1021.6,4.5,0,9,0,280,0,13,11.19,1.7,2.3,19.3,19.3,12.9,1114
18-apr-2017,0,13.6,0,2.6,0,-0.4,0,0,1026.8,2.4,0,6,0,170,0,10,11.327,1.6,2.2,20.7,20.7,14.5,1186
19-apr-2017,0,16.2,0,7.9,0,7.5,0,0,1030.4,3.1,0,7,0,220,0,10,12.583,2,2.7,22.3,22.3,16.4,1293
20-apr-2017,0,16.3,0,6,0,5.5,0,0,1031,3.4,0,7,0,330,0,10,12.925,2,2.8,23.9,23.9,18.3,1354
21-apr-2017,0,16,0,3.8,0,1,0,0,1028.7,3.8,0,8,0,0,0,12,12.465,2.2,3.1,25.7,25.7,20.4,1681
22-apr-2017,0,13.1,0,5.5,0,2.2,0,0,1025.9,2.6,0,5,0,320,0,8,12.167,1.4,1.9,26.7,26.7,21.6,832
23-apr-2017,0,14.2,0,9,0,8.7,0,0,1021,2.9,0,6,0,170,0,9,12.438,1.6,2.2,28,28,23.1,915
24-apr-2017,0,13.6,0,2.7,0,8.6,0,0.2,1015,6.8,0,15,0,0,0,24,12.48,2.2,3.1,29.4,29.4,24.8,1512
25-apr-2017,0,11.1,0,0.7,0,-1.2,0,1,1017,8.1,0,15,0,330,0,26,9.775,2.5,3.6,30.2,30.2,25.9,1910
26-apr-2017,0,10.7,0,1.6,0,-0.7,0,0,1018.7,6.4,0,12,0,340,0,18,8.806,2.1,2.9,31.7,31.7,27.6,1512
27-apr-2017,0,13.1,0,1.9,0,-0.2,0,0,1017.9,5.2,0,10,0,320,0,17,9.656,1.9,2.6,33,33,29.1,1235
28-apr-2017,0,11.3,0,6.6,0,6.4,0,0,1011.9,4,0,9,0,210,0,15,10.415,1.7,2.3,34.2,34.2,30.5,983
29-apr-2017,0,11.9,0,7.3,0,4.2,0,4.3,998.2,11,0,18,0,140,0,35,10.533,1.9,2.9,31.3,31.3,27.7,1165
30-apr-2017,0,13.6,0,8.1,0,7.4,0,4.7,989,11.1,0,18,0,120,0,31,11.247,2.5,3.8,28.4,28.4,25.1,1749
01-may-2017,0,17.5,0,5.2,0,4.3,0,0,1001.1,5.2,0,10,0,270,0,16,12.557,3.3,4.6,30.8,30.8,27.9,2536
02-may-2017,0,17.9,0,3.9,0,0.8,0,0,1014.2,3.9,0,9,0,120,0,15,13.14,2.9,4,32.9,32.9,30.3,2204
03-may-2017,0,16,0,2.3,0,-0.2,0,0,1019.6,5.7,0,14,0,60,0,21,13.12,3.1,4.4,35.1,35.1,32.8,2531
04-may-2017,0,14.2,0,5.5,0,2.2,0,0,1018,6.8,0,15,0,80,0,22,10.995,2,2.7,36.5,36.5,34.3,981
05-may-2017,0,15.1,0,8.6,0,1.4,0,0,1012,12.6,0,21,0,90,0,31,11.432,3.2,4.5,38.6,38.6,36.8,1599
06-may-2017,0,13.6,0,9.6,0,9.4,0,0,1010.2,8.5,0,13,0,40,0,20,11.958,2.5,3.3,40.2,40.2,38.6,1096
07-may-2017,0,17.5,0,5.5,0,5.3,0,0,1017.6,3,0,8,0,220,0,13,14.127,2.7,3.6,41.9,41.9,40.5,1851
08-may-2017,0,18.9,0,2.9,0,0.1,0,0,1021.9,3.6,0,10,0,140,0,16,14.868,3.2,4.4,43.9,43.9,42.8,2453
09-may-2017,0,15.8,0,0.7,0,-1.6,0,0,1015.9,3.7,0,9,0,140,0,13,14.72,2.7,3.8,45.6,45.6,44.6,2252
10-may-2017,0,17.3,0,1.2,0,-0.6,0,0,1002,2.8,0,8,0,130,0,12,15.015,3,4.1,47.3,47.3,46.5,2331
11-may-2017,0,18.3,0,0.3,0,-2.6,0,0,990.7,3.5,0,9,0,100,0,15,14.648,2.6,3.6,48.8,48.8,48.2,1844
12-may-2017,0,15.1,0,10.1,0,10.2,0,2.4,989.8,4.3,0,10,0,290,0,18,14.238,1.6,2.1,47.3,47.3,46.8,781
13-may-2017,0,15,0,6.7,0,6.5,0,11.9,997.2,6.1,0,15,0,150,0,24,12.67,1.7,2.4,36.4,36.4,36,1042
14-may-2017,0,14.9,0,5.4,0,2,0,0.7,1006.1,7.8,0,15,0,130,0,25,12.615,2.5,3.7,37.4,37.4,37.1,1931
15-may-2017,0,15.2,0,11.6,0,10.4,0,17.5,1004.9,10.2,0,16,0,140,0,28,13.852,1.2,1.8,20.7,20.7,20.6,620
16-may-2017,0,17.5,0,7.8,0,12.9,0,1.1,1010.3,8.1,0,14,0,180,0,28,15.175,3,4.3,22,22,22.1,2150
17-may-2017,0,16.8,0,4.5,0,4,0,1.5,1011.3,4.7,0,13,0,280,0,22,13.685,2.6,3.5,22.5,22.5,22.8,1751
18-may-2017,0,14,0,2.9,0,0.6,0,1.1,1007.1,3.8,0,11,0,250,0,16,12.757,2.4,3.3,23.3,23.3,23.8,1842
19-may-2017,0,14.1,0,2.6,0,0,0,5.4,1007.3,3,0,10,0,190,0,14,12.86,2.1,2.9,19.6,19.6,20.2,1569
20-may-2017,0,14.1,0,6.6,0,4.1,0,4.9,1009.9,3.8,0,12,0,260,0,19,13.24,2.2,3,16.5,16.5,17.3,1527
21-may-2017,0,15.1,0,10.5,0,8.3,0,1.3,1009.5,8.6,0,16,0,140,0,25,13.387,2,2.8,16.9,16.9,17.9,1093
22-may-2017,0,17.9,0,11.9,0,11.5,0,0,1007.5,6.8,0,12,0,230,0,19,14.59,2.9,4,19.4,19.4,20.6,1677
23-may-2017,0,21.6,0,12.6,0,12.9,0,0,1015.2,3.2,0,8,0,250,0,11,16.895,2.7,3.6,21.6,21.6,23,1537
24-may-2017,0,16.8,0,12.7,0,9.7,0,0,1019.5,3.9,0,7,0,130,0,10,16.58,1.9,2.4,23.1,23.1,24.6,1022
25-may-2017,0,19.7,0,12.6,0,12.7,0,0,1014.4,7,0,12,0,110,0,18,16.32,2.5,3.4,25.1,25.1,26.7,1379
26-may-2017,0,20.1,0,12.9,0,12.2,0,0.2,1007.6,7.1,0,13,0,120,0,21,17.358,3,4.1,27.2,27.2,29,1806
27-may-2017,0,16.9,0,9.4,0,12.7,0,19.7,1008.3,7.9,0,14,0,300,0,25,16.022,2.1,3.1,9,9,11,1435
28-may-2017,0,18.3,0,7.7,0,6.1,0,1.4,1011.2,3.6,0,9,0,150,0,15,15.693,2.7,3.6,10.1,10.1,12.3,1765
29-may-2017,0,17.7,0,11.6,0,11.5,0,0.6,1007.2,2.7,0,7,0,280,0,10,16.335,2.1,2.7,11.4,11.4,13.7,1175
30-may-2017,0,17.5,0,9.8,0,9.8,0,2.7,1010.2,4.4,0,10,0,280,0,15,16.632,2.6,3.5,11,11,13.5,1649
31-may-2017,0,18,0,8.9,0,7.9,0,0,1012.8,6.3,0,13,0,150,0,20,15.39,2.3,3.2,13.1,13.1,15.8,1411
01-jun-2017,0,14.7,0,11.5,0,12.1,0,6.5,1010.7,5,0,11,0,200,0,20,14.655,1.2,1.6,7.7,7.7,10.4,535
02-jun-2017,0,18,0,6.9,0,3.8,0,0,1010.5,4.1,0,10,0,220,0,19,15.667,3.2,4.4,10.7,10.7,13.6,2213
03-jun-2017,0,16.2,0,8.4,0,7.4,0,3.1,1008.2,6,0,13,0,240,0,22,14.925,3,4.2,10.3,10.3,13.4,1997
04-jun-2017,0,16.8,0,5.7,0,3.3,0,11.5,1003.8,6.3,0,14,0,160,0,22,14.21,2.5,3.6,1.1,1.1,4.3,1736
05-jun-2017,0,13.6,0,9.1,0,10.2,0,14.7,994.1,6.3,0,13,0,280,0,24,13.762,1.3,1.8,0,-10,-9.1,678
06-jun-2017,0,15.5,0,8.3,0,7.6,0,2.2,999.9,11.6,0,20,0,270,0,35,13.188,3.3,5.1,1.1,1.1,-7.6,2419
07-jun-2017,0,16.1,0,4.9,0,2,0,5.7,1003.3,4.8,0,11,0,130,0,18,13.092,1.6,2.2,0,-3.1,-10,1061
08-jun-2017,0,17.7,0,9.4,0,11.4,0,13.8,996.6,6.5,0,15,0,220,0,26,15.31,2.6,3.7,0,-10,-10,1743
09-jun-2017,0,16.7,0,6.4,0,3.8,0,10.1,1000.7,6.2,0,15,0,130,0,25,14.515,2.1,2.9,0,-8,-10,1347
10-jun-2017,0,18.5,0,13.4,0,11.5,0,5.2,999.8,9.1,0,17,0,180,0,29,15.97,2.9,4.2,0,-2.3,-10,1776
11-jun-2017,0,17.3,0,12.1,0,12.1,0,0.9,1004.6,9.6,0,16,0,230,0,31,15.262,2.9,4,2,2,-7.5,1571
12-jun-2017,0,16.9,0,11.2,0,9.9,0,0,1010.8,7.4,0,13,0,250,0,21,14.962,2.3,3.2,4.3,4.3,-4.8,1244
13-jun-2017,0,17.7,0,11.9,0,12.5,0,0,1012.2,5.3,0,10,0,170,0,16,15.578,2.2,2.9,6.4,6.4,-2.4,1148
14-jun-2017,0,16.3,0,12.4,0,11.3,0,1.3,1007.8,7.3,0,12,0,170,0,20,15.41,2.3,3.2,7.2,7.2,-1.3,1357
15-jun-2017,0,17.1,0,11,0,9.5,0,0.1,1009.9,8.9,0,16,0,240,0,26,15.363,3.2,4.6,10.1,10.1,1.8,2007
16-jun-2017,0,24,0,13.2,0,12.1,0,0,1018.5,4.3,0,8,0,280,0,14,18.778,3.9,5.2,13.6,13.6,5.8,2244
17-jun-2017,0,23.6,0,10.3,0,8.1,0,0,1020.5,4.3,0,8,0,160,0,13,20.548,4.4,5.9,17.5,17.5,10.2,2870
18-jun-2017,0,24.9,0,9.7,0,8,0,0,1017.8,3.2,0,8,0,130,0,13,21.642,4.6,6,21.4,21.4,14.8,2910
19-jun-2017,0,26.9,0,10.9,0,9.1,0,0,1014.3,2.3,0,5,0,110,0,8,22.69,4.1,5.3,24.7,24.7,18.7,2421
20-jun-2017,0,24.6,0,14.5,0,12.3,0,0.2,1011.4,4.4,0,12,0,130,0,17,23.045,4,5.2,27.6,27.6,22.1,2251
21-jun-2017,0,25.8,0,15.2,0,15.2,0,0.6,1007.6,6.2,0,11,0,220,0,20,22.938,4.2,5.5,30.1,30.1,25.2,2253
22-jun-2017,0,19.9,0,12.6,0,12.6,0,0,1008,7.3,0,11,0,290,0,17,21.67,3.9,5.4,33,33,28.5,2386
23-jun-2017,0,20,0,14.3,0,13.6,0,0,1008.3,7.6,0,11,0,220,0,17,19.665,2.4,3.1,34.6,34.6,30.5,971
24-jun-2017,0,20,0,13.6,0,13.6,0,0,1008.2,6.6,0,12,0,280,0,18,20.763,3.8,5.2,37.3,37.3,33.5,2215
